,title,text
208,Doubt Me! My Dim Companion!,"275

Doubt Me! My Dim Companion!
Why, God, would be content
With but a fraction of the Life—
Poured thee, without a stint—
The whole of me—forever—
What more the Woman can,
Say quick, that I may dower thee
With last Delight I own!

It cannot be my Spirit—
For that was thine, before—
I ceded all of Dust I knew—
What Opulence the more
Had I—a freckled Maiden,
Whose farthest of Degree,
Was—that she might—
Some distant Heaven,
Dwell timidly, with thee!

Sift her, from Brow to Barefoot!
Strain till your last Surmise—
Drop, like a Tapestry, away,
Before the Fire's Eyes—
Winnow her finest fondness—
But hallow just the snow
Intact, in Everlasting flake—
Oh, Caviler, for you!"
209,Drab Habitation of Whom?,"893

Drab Habitation of Whom?
Tabernacle or Tomb—
Or Dome of Worm—
Or Porch of Gnome—
Or some Elf's Catacomb?"
210,Drama's Vitallest Expression is the Common Day,"741

Drama's Vitallest Expression is the Common Day
That arise and set about Us—
Other Tragedy

Perish in the Recitation—
This—the best enact
When the Audience is scattered
And the Boxes shut—

""Hamlet"" to Himself were Hamlet—
Had not Shakespeare wrote—
Though the ""Romeo"" left no Record
Of his Juliet,

It were infinite enacted
In the Human Heart—
Only Theatre recorded
Owner cannot shut—"
211,Dreams—are well—but Waking's better,"450

Dreams—are well—but Waking's better,
If One wake at morn—
If One wake at Midnight—better—
Dreaming—of the Dawn—

Sweeter—the Surmising Robins—
Never gladdened Tree—
Than a Solid Dawn—confronting—
Leading to no Day—"
212,Dropped into the Ether Acre,"665

Dropped into the Ether Acre—
Wearing the Sod Gown—
Bonnet of Everlasting Laces—
Brooch—frozen on—

Horses of Blonde—and Coach of Silver—
Baggage a strapped Pearl—
Journey of Down—and Whip of Diamond—
Riding to meet the Earl—"
213,Dust is the only Secret,"153

Dust is the only Secret—
Death, the only One
You cannot find out all about
In his ""native town.""

Nobody know ""his Father""—
Never was a Boy—
Hadn't any playmates,
Or ""Early history""—

Industrious! Laconic!
Punctual! Sedate!
Bold as a Brigand!
Stiller than a Fleet!

Builds, like a Bird, too!
Christ robs the Nest—
Robin after Robin
Smuggled to Rest!"
214,Dying (I heard a fly buzz when I died),"I heard a fly buzz when I died;
   The stillness round my form
   Was like the stillness in the air
   Between the heaves of storm.
   The eyes beside had wrung them dry,
   And breaths were gathering sure
   For that last onset, when the king
   Be witnessed in his power.
   I willed my keepsakes, signed away
  What portion of me I
  Could make assignable, -- and then
  There interposed a fly,

  With blue, uncertain, stumbling buzz,
  Between the light and me;
  And then the windows failed, and then
  I could not see to see."
215,Dying! Dying in the night!,"158

Dying! Dying in the night!
Won't somebody bring the light
So I can see which way to go
Into the everlasting snow?

And ""Jesus""! Where is Jesus gone?
They said that Jesus—always came—
Perhaps he doesn't know the House—
This way, Jesus, Let him pass!

Somebody run to the great gate
And see if Dollie's coming! Wait!
I hear her feet upon the stair!
Death won't hurt—now Dollie's here!"
216,Dying! To be afraid of thee,"831

Dying! To be afraid of thee
One must to thine Artillery
Have left exposed a Friend—
Than thine old Arrow is a Shot
Delivered straighter to the Heart
The leaving Love behind.

Not for itself, the Dust is shy,
But, enemy, Beloved be
Thy Batteries divorce.
Fight sternly in a Dying eye
Two Armies, Love and Certainty
And Love and the Reverse."
217,Each life converges to some centre,"Each life converges to some centre
Expressed or still;
Exists in every human nature
A goal,

Admitted scarcely to itself, it may be,
Too fair
For credibility's temerity
To dare.

Adored with caution, as a brittle heaven,
To reach
Were hopeless as the rainbow's raiment
To touch,

Yet persevered toward, surer for the distance;
How high
Unto the saints' slow diligence
The sky!

Ungained, it may be, by a life's low venture,
But then,
Eternity enables the endeavoring
Again."
218,Each Scar I'll keep for Him,"877

Each Scar I'll keep for Him
Instead I'll say of Gem
In His long Absence worn
A Costlier one

But every Tear I bore
Were He to count them o'er
His own would fall so more
I'll mis sum them."
219,Each Second is the last,"879

Each Second is the last
Perhaps, recalls the Man
Just measuring unconsciousness
The Sea and Spar between.

To fail within a Chance—
How terribler a thing
Than perish from the Chance's list
Before the Perishing!"
220,Embarrassment of one another,"662

Embarrassment of one another
And God
Is Revelation's limit,
Aloud
Is nothing that is chief,
But still,
Divinity dwells under a seal."
221,"Empty my Heart, of Thee","587

Empty my Heart, of Thee—
Its single Artery—
Begin, and leave Thee out—
Simply Extinction's Date—

Much Billow hath the Sea—
One Baltic—They—
Subtract Thyself, in play,
And not enough of me
Is left—to put away—
""Myself"" meanth Thee—

Erase the Root—no Tree—
Thee—then—no me—
The Heavens stripped—
Eternity's vast pocket, picked—"
222,Endow the Living—with the Tears,"521

Endow the Living—with the Tears—
You squander on the Dead,
And They were Men and Women—now,
Around Your Fireside—

Instead of Passive Creatures,
Denied the Cherishing
Till They—the Cherishing deny—
With Death's Ethereal Scron—"
223,Escaping backward to perceive,"867

Escaping backward to perceive
The Sea upon our place—
Escaping forward, to confront
His glittering Embrace—

Retreating up, a Billow's height
Retreating blinded down
Our undermining feet to meet
Instructs to the Divine."
224,Essential Oils—are wrung,"675

Essential Oils—are wrung—
The Attar from the Rose
Be not expressed by Suns—alone—
It is the gift of Screws—

The General Rose—decay—
But this—in Lady's Drawer
Make Summer—When the Lady lie
In Ceaseless Rosemary—"
225,Except the Heaven had come so near,"472

Except the Heaven had come so near—
So seemed to choose My Door—
The Distance would not haunt me so—
I had not hoped—before—

But just to hear the Grace depart—
I never thought to see—
Afflicts me with a Double loss—
'Tis lost—and lost to me—"
226,"Except to Heaven, she is nought","154

Except to Heaven, she is nought.
Except for Angels—lone.
Except to some wide-wandering Bee
A flower superfluous blown.

Except for winds—provincial.
Except by Butterflies
Unnoticed as a single dew
That on the Acre lies.

The smallest Housewife in the grass,
Yet take her from the Lawn
And somebody has lost the face
That made Existence—Home!"
227,Exclusion (The soul selects her own society),"The soul selects her own society,
   Then shuts the door;
   On her divine majority
   Obtrude no more.
   Unmoved, she notes the chariot's pausing
   At her low gate;
   Unmoved, an emperor is kneeling
   Upon her mat.
   I've known her from an ample nation
  Choose one
  Then close the valves of her attention
  Like stone."
228,Exhilaration—is within,"383

Exhilaration—is within—
There can no Outer Wine
So royally intoxicate
As that diviner Brand

The Soul achieves—Herself—
To drink—or set away
For Visitor—Or Sacrament—
'Tis not of Holiday

To stimulate a Man
Who hath the Ample Rhine
Within his Closet—Best you can
Exhale in offering."
229,Expectation—is Contentment,"807

Expectation—is Contentment—
Gain—Satiety—
But Satiety—Conviction
Of Necessity

Of an Austere trait in Pleasure—
Good, without alarm
Is a too established Fortune—
Danger—deepens Sum—"
230,Experience is the Angled Road,"910

Experience is the Angled Road
Preferred against the Mind
By—Paradox—the Mind itself—
Presuming it to lead

Quite Opposite—How Complicate
The Discipline of Man—
Compelling Him to Choose Himself
His Preappointed Pain—"
231,Exultation is the going,"76

Exultation is the going
Of an inland soul to sea,
Past the houses—past the headlands—
Into deep Eternity—

Bred as we, among the mountains,
Can the sailor understand
The divine intoxication
Of the first league out from land?"
232,Fairer through Fading—as the Day,"938

Fairer through Fading—as the Day
Into the Darkness dips away—
Half Her Complexion of the Sun—
Hindering—Haunting—Perishing—

Rallies Her Glow, like a dying Friend—
Teasing with glittering Amend—
Only to aggravate the Dark
Through an expiring—perfect—look—"
233,Faith,"""Faith"" is a fine invention
When Gentlemen can see—
But Microscopes are prudent
In an Emergency."
234,Faith—is the Pierless Bridge,"915

Faith—is the Pierless Bridge
Supporting what We see
Unto the Scene that We do not—
Too slender for the eye

It bears the Soul as bold
As it were rocked in Steel
With Arms of Steel at either side—
It joins—behind the Veil

To what, could We presume
The Bridge would cease to be
To Our far, vacillating Feet
A first Necessity."
235,Fame is a bee,"1763

Fame is a bee.
It has a song—
It has a sting—
Ah, too, it has a wing."
236,Fame is a fickle food,"1659

Fame is a fickle food
Upon a shifting plate
Whose table once a
Guest but not
The second time is set.

Whose crumbs the crows inspect
And with ironic caw
Flap past it to the
Farmer's Corn—
Men eat of it and die."
